num_annot,text,num_alloc,key,tweet_id
3,RT @garimpodeacoes: Novo horário pode trazer benefícios não só p/investidores como p/os resultados da administradora do mercado de capitais…,0,5573962016751616,443029061850632192
0,"@LucasSenzi O sistema não me mostrou petr4, mas como teve ajuste, e pesquisa das intenções de voto, cuidado, essa eu teria cuidado redobrado",0,5574529623523328,453138573584506880
0,No momento as ações da Petrobras (PETR4) sobem 2%.,0,5574970394542080,456469284798353408
3,"Mais ativos que monitoro hj: Cyre3, Brap4 Rsid3",0,5575233192853504,446630856153923584
3,"RT @Andresmoraes: Para o Estudo de Domingo de hoje (22h00) foco nos ativos abaixo:
- ABEV3, ALSC3, BRML3, FIBR3, IMCH3, BRKM5,... http://t.…",0,5576013803159552,452980334477709312
0,RT @imcharliedrew: “@Pedro_100cuecas: Vou rapar tudo” eu também,0,5576107487133696,465858619175895040
3,"23/05/14 - 17:19: Maiores Altas: CESP6 3,87% R$28,20; CIEL3 2,36% R$40,34; MRFG3 2,09% R$4,88; CMIG4 1,69% R$16,87; ESTC3 1,63% R$28,12.",0,5576963662020608,469935619993780224
3,A @DilmaBR mentiu =&gt; A @Petrobras barra apuração de contratos bilionários no TCU http://t.co/8kzU8R0TBn  #Petr3 #Petr4,0,5577004061556736,463292117713190915
3,"Graça Foster vai falar? 

Xi, é dia que Petr4 desce…

Sempre que a Graça aparece, acao da Petrobras cai…",0,5577069559808000,455747156444332033
3,Aluguel de ações - http://t.co/tzb4wpoZXG (as informações de hoje podem não agradar a todos ... ainda mais os que têm a #PETR4 a mais tempo),0,5577182034264064,441535481986048000
3,"E essa arrancada de BBAS3 hein? Variou mais de $1,00 entre a mínima e a máxima! Tá bem volátil hoje, vem notícia por aí!",0,5577863055015936,471288493856268288
3,Fibr3 de olho p/ cp,0,5577880100667392,464090953360609280
3,"RT @tovaga: @Ezequiasns @Bluesette22 Quem nunca comeu melado... quando comeu lambuzou-se... Queremos nossas ações #PETR4 a R$ 46,56 ref. fe…",0,5577891374956544,449270308219158528
3,"A refinaria de Pasadena q custou US$ 1,18 Bi em 2006 p/ a PETR4, hoje vale US$ 120 Mi. Um exemplo de como queimar o dinheiro dos acionistas",0,5578660710973440,446619658125582337
3,$AEDU3 - Anhanguera (aedu-nm) - Ago - 22/04/2014 - 11h00 / Distribuicao De Dividendo http://t.co/1lJw1uN5m7,0,5578891028594688,448902501086273536
0,após os dados da cyrela o mercado enxergou que a @mrve3 tá é bem demais !!!!,0,5579231404752896,447017681611685888
3,Quero ver quem vai se vender e tirar a assinatura da CPI da Petr4... Comunas são os + propensos #EuApoioCPIdaPetrobras,0,5580883490766848,450801978567041024
3,#CMIG4 - Cemig vai investir R$ 3 bilhões em distribuição de energia até 2017 -http://t.co/H3Ilcyc3vd,0,5581938978979840,470981899696209920
3,"Rastreamento ações-Gráfico diário-11h. Analise se romper: BOVA11 51,06 BVMF3 11,64 ECOR3 14,04 GFSA3 3,81 HYPE3 16,54 IBOV 52344,52",0,5582117622775808,458607888601460736
3,$MRFG3 - Marfrig (mrfg-nm) - Percentual De Rateio De Sobras http://t.co/qCZO8BIwwl,0,5582326599778304,441545011491254272
3,Boa tarde marcos @Live_Trade O q acha de NATU3 papel vem acumulando uns dias!!!,0,5582758109773824,443445293888339969
3,Ambev (#ABEV3) investe R$ 165 milhões para produzir a Budweiser no Rio. http://t.co/AigPBcQ8fy,0,5583325716545536,447081052600033280
3,#PETR4 RT @kitowgallo: PGR manda para o Rio pedido para apurar suposto suborno na Petrobras: Procuradoria da Repúb... http://t.co/kDSqPTbzcD,0,5583766487564288,443546875632029696
3,Notas gerais da ADVFN - 09/05: • A VALE (VALE5) suspendeu grande parte de sua produção de… http://t.co/BydhapQktp,0,5584308190314496,464864356438519808
3,ADRs da Petrobras caem 3% após Ibope mostrar vitória de Dilma no 1º turno http://t.co/1hpNX79B9U #PETR4 / #PETR3,0,5584809896181760,446761673559638016
0,"Rastreamento ações-Gráfic diário-16h. Analise se romper:CPLE6 30,88 CYRE3 13,89 ESTC3 23,68 IBOV 51995,13 KROT3 49,19 MPLU3 26,81 MRFG3 4,43",0,5584838081904640,454701237351763968
0,Inva indica 8 ações e um ETF para investir em abril; confira: Saíram as ações da ALL (ALLL3)... http://t.co/ImERe2k7BW #infomoney #vale5,0,5584903580155904,454297555812114432
3,"comprei putzinha de petr4
petrq49 a 0,58
rezemos
@ferrisss",0,5585144500977664,464127012534484992
3,RT @TheWorldStories: Bora Bora ..! http://t.co/hpV60wyJqW,0,5585978127286272,464491184770252800
0,"Itaú Unibanco tem lucro líquido de R$ 4,42 bilhões no 1º trimestre: O Itaú (ITUB4), maior banco privado da... http://t.co/Z5SfXHgrGt",0,5586242938863616,461095630966775808
0,"@HudsonPF @Samuel_RCX e lame4 mas isso é DT , gerencia stop porque indice pode penar em 340",0,5586302128881664,459364100766982144
3,"Gatilho position, semana que vem:   Ativo bvmf3 - Venda  - Validade 14/mar - Start 9,89 - Stop 10,45 - RP 9,33 http://t.co/YxHS4nZakh",0,5586337025490944,442034626115026944
3,$PETR3 - Petrobras (petr)- Distribuicao De Juros Sobre Capital Proprio / Valor Atualizado http://t.co/LUcMhv9FuB,0,5587456803995648,451699904235466753
3,"Dilma não sabe, mas a imagem que está suja é a dela e do PT. Não da Petrobrás. A PETR4 seria muito melhor trabalhando sozinha...",0,5588462900084736,455852251442315264
3,"A LIGHT S.A. fechou o dia de ontem ao preço de R$ 16,83 (+0,84%) com volume de R$ 21,34 mm.
$LIGT3",0,5588706236825600,446266611583176704
3,"@picapautrader @eniosang #PETR4 só é ""mico"" pra quem não sabe enxergar oportunidades!",0,5588929575124992,447079654432985089
3,$PETR3 - Petrobras (petr) - Prod De 40 Mil Barris Dia Cascade E Chinook - Reapresentacao http://t.co/RBAlmZx1OK,0,5589542547488768,441589989944860673
3,$BBDC3 - Bradesco (bbdc-n1) - Pagamento De Juros Sobre O Capital Proprio Mensais http://t.co/wJBfW4Fvvz,0,5590047877234688,456409905574854656
3,"Rastreamento ações-Gráfico diário-14h. Analise se romper: JBSS3 7,81 LAME3 11,73 LAME4 13,84 LREN3 66,09 MDIA3 98,21 MRFG3 4,41 ODPV3 9,21",0,5591122692800512,462283659970875392
3,Ações ex-dividendos hoje: AMAR3 e LREN3. As cotações históricas foram ajustadas. Saiba mais! http://t.co/C7k4DuDID2,0,5591554202796032,458587150532247552
3,@George_Cruz3 melhoraram.,0,5592156706177024,445033510198575104
3,"Macktrader Investimentos : Banco do Brasil On (Bbas3), Gráfico Diário. http://t.co/9pBbMOk8Nh",0,5592173751828480,441377317600763904
3,"#ITUB4 - Itaú Unibanco lucra R$ 4,42 bi no 1º trimestre; inadimplência volta a cair - http://t.co/x6W4OKw4SH",0,5592562580586496,461190319716204544
4,"Notas gerais

A LIGHT (LIGT3) pretender distribuir R$ 32 milhões referentes ao dividendo mínimo obrigatório aos... http://t.co/p9jr05Re1l",-1,5592825378897920,443740602401042432
3,"CPFE3 devolvendo tudo de ontem, tadinha da minha filha.",0,5593253399232512,444520352618934272
0,"Rastreamento ações-Gráfico diário-14h.Analise se romper:BRAP4 20,46 CCRO3 18,26 CSMG3 36,21 CYRE3 13,59 GETI4 17,54 IDIV 3519,12 RADL3 19,20",0,5593605989203968,466634073994440704
3,"#pdgr3 fez PB 1,51 se não perder fundo, já começo a monitorar possível entrada....",0,5593771613880320,441652670643052544
3,"#HYPE3 ficando bonita para sair da tendência de baixa, descontão fabuloso.
Nos ~15,80 deve corrigir e dai vamos buscar o fundo para entrar.",0,5593826911584256,445952104105275392
3,"@danielzatta que nem, to em vale5 agora..comprei a 28,20.. stop de perda em 28,10... e alvo em 28,98.. ou levar ate o leilao de hoje...",0,5594143531204608,441602347777925121
3,"@alvarodias_ Petrobras PETR4 - Lula capitalizou em 2010 a R$ 26,30. Últimos 6 meses...Março na bacia das almas! http://t.co/l00d2g2AtO",0,5594555848065024,459745247795642369
3,"@Live_Trade  Marcos, vc está acompanhando #ABEV3?",0,5594596247601152,456432299358564352
3,#ITUB4 chamando venda!!!  passou aqui piscando pra mim!,0,5594651545305088,461505194225057793
3,@Live_Trade AQUELA ALEGRIA!!!! E CSNA3 AQUELA DOR DE BARRIGA!!!,0,5594661745852416,444517610638802944
3,$EMBR3 - Embraer (embr-nm)  - Demonstracoes Financeiras Em Ingles De 31/03/2014 http://t.co/k2ukXSqSPg,0,5594902666674176,467031959282393088
3,"#petr4 #bbas3 e #vale5 sobem forte hj, ferrando mais uma vez os pessimistas. Esses papeis me fazem rir. Diziam q eram faca caindo ha ha ha",-1,5595455241060352,453192015761911808
3,@mel_cruz3 :) nunca saberás,0,5595472286711808,454355544137293824
3,"é ... e #PETR4 fez um novo fundo R$12,88 ...",0,5595483561000960,444468299418836992
3,"@SakaBrasil2 #PETR4 comparada em 14/03/11 R$ 29,31 - Cotada agora a R$ 17,48 - 8.298 funcionários na lista do PDV não faziam falta antes?",1,5596123913781248,463379811554320384
3,ELPL4 vender a R$ 7.68 indicado em 14/03/2014 13:06 e finalizou a compra com resultado de R$ -0.37 ou -4.60 % http://t.co/kgt1YiTbF7,0,5596483214639104,444504826844811264
3,HSBC indica compra de ações do Itaú Unibanco e mais 8 papéis: No lugar das ações da Gerdau (... http://t.co/5QGgAdE1ti #infomoney #vale5,-1,5596823590797312,441595069116579840
3,E quem investiu em PUTs de boas empresas está rindo a toa... #VALE5,0,5598475676811264,443013643148734465
3,"#suzb5 ainda em queda, mas esboça alta nessa manha. #ibov parece animado com efeito Lula, então parece ser hora de ir as compras",0,5599531165024256,461128955505168384
3,RT @daltonvieira: Ação ex-juros hoje: LREN3. As cotações históricas foram ajustadas. Saiba mais! http://t.co/utSF6DP4ug,0,5599709808820224,446270385890541568
3,RT @alechandracomix: de brinde eleitoral cada brasileiro vai ganhar 01 dentadura e 01 papelzinho da PETR4,0,5600917902589952,446412354558128128
0,"RT @R4Investimentos: Notas gerais

A produção total de petróleo e gás natural da PETROBRAS (PETR4) no Brasil no mês de fevereiro foi... htt…",0,5601900376358912,451201268091207680
3,"Rastreamento ações-Gráfico diário-16h. Analise se romper:  TBLE3 34,24 TIMP3 12,14 TRPL4 26,09",0,5602123714658304,471730341217320960
0,@Live_Trade Marcos vc vê entrada hoje em JBSS3 ?,0,5602430267949056,453524910175178753
0,"Desempenho das ações do Itaú Unibanco na semana passada:na Bovespa - ITUB4: 7,07%e ITUB3:4,61%; na NYSE – ITUB:8,35%; Índice Bovespa: 5,37%.",0,5602495766200320,448505481527836672
3,#PETR4 e #VALE5 abrindo com fortes gaps de alta. O fechamento destes gaps para a continuidade da alta parece o mais provável.,0,5602736687022080,453521129505030144
3,"@AASchwartz @Live_Trade @DiehlRdiehl ontem vendi vale5 a 29,28 e hoje vou comprar (se for o caso) ne baixa de agora (correção).",0,5603570313330688,451699558276665344
3,@lambari_trader Vamu q vamu Vale5. Tem que subir um pouco mais p/ eu sair do vermelho ....,0,5603835124908032,450721556722118656
3,"E justificam, que as duas ações mais líquidas do IOBV tiveram ontem fortes quedas: Petr3,-2,49%; Petr4, -2,56%; Vale3, -2,96% e Vale, -1,75%",0,5603894314926080,458959162043801600
3,"10h42 = IBOVESPA perde 0,92%...
Vilã do dia: VALE3, -2,75% e VALE5, -1,71%, de olho na China...",0,5604279654023168,456064977296977920
3,#lame4 entrando já já,0,5605048990040064,459337788920713217
3,que volta da #PETR4 hein ? o.O,0,5605279307661312,468809655331074049
0,$CCRO3 - Ccr Sa (ccro-nm) - Fato Relevante - Aditivo Ao Acordo De Acionistas - Rodoanel http://t.co/wVTYSd4am5,0,5605619683819520,462189834808078336
3,@petrobras noosaaa q fundamento não? http://t.co/wXr25pi8LT ação valor de 2005,0,5606055086129152,446091220348338176
3,"@jprcampos @carlos_munhoz sem partidarizar: com seus comentários otimistas, não teme induzir teus seguidores ao erro? compare ugpa3 x petr4",0,5606298422870016,447195866164912128
3,... eu tenho um amiguinho... que falou... que #petr4 vai a 10 reau... faz tempo ! ... rsss #ABRAX Amiguinho !,0,5606521761169408,442042736737140736
3,"E VALE5 tem gap em R$25,93 !",0,5607134733533184,441949128562839552
3,"Rastreamento ações-Gráfico diário-12h. Analise se romper: BRFS3 44,3606 CCRO3 17,0225 ECOR3 13,1227 EMBR3 20,1302 MULT3 46,3155",0,5607640063279104,447028025167982592
0,9 ações que caíram mais de 1% mesmo com a alta da Bolsa; veja os destaques: Sabesp vira para... http://t.co/vQT5pH0bYR #infomoney #vale5,0,5608714878844928,453283371448164353
3,"RT @juniormayhe: @LidPSDBsenado e o PT acabando com a Petrobrás RT @ale_chumer: Desde 24/04/2009 até hoje
Ibovespa +11,58%
PETR4 -47,7%
DJ …",0,5609146388840448,453157381456031744
3,"Rastreamento ações-Gráfico diári-12h.Analise se romper:ENBR3 10,34 GETI4 17,43 GRND3 15,01  LAME4 13,88 MDIA3 99,37 TAEE11 20,12 TIMP3 12,58",0,5609713995612160,465873535442112512
3,A última indicação da #JBSS3 resultou em -2.72 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,5609748892221440,449548520480342016
3,@garimpodeacoes USIM5 40%   60% PETR4 50%   50% OIBR4 33%   67% VALE5 36%   64% ALLL3 63%   37% [/exceção da ALLL]demais acreditam na queda,0,5610154766630912,454641669473050624
0,@Live_Trade achei q tivesse comprado segundo o tweet...@Live_Trade: #alll3 ordem na pedra,0,5610417564942336,444172453808324608
3,"#brfs3 postado p/ um amigo hj pela manhã.RT @Live_Trade: @CaciqueInvest  se não ficar acima 44,70 nos 15"" pode dar continuidade na correção.",0,5610845585276928,442043212606496768
3,"Felicio Filho,

Marrinha,

Segue a tabela da P16. + Petr4.

[]s

PC",0,5611198175248384,453887937768603648
3,$DASA3 - Dasa (dasa-nm) - Demonstracoes Financeiras De 31/12/2013 (cons) http://t.co/ipUlY1yyJC,0,5611419097628672,448431916245852160
3,"@ferrisss @gigzsss dia ""com"" na petr4 é amanhã.....deve arrefecer e levar junto o IBOV a partir de quinta feira",0,5612253931896832,451061383229374464
3,@MirandaSa_ @josetomazfilho ta no lucro ainda p quem quebrou PETR4 USIM Valle,0,5612366406352896,444584360956952576
3,@Live_Trade É e com a PETR4 zerando as perdas.... #paraoaltoeavante,0,5612690407948288,447043135726956544
3,"Rastreamento ações-Gráfico diário16h. Analise se romper:ABEV3 16,72 BVMF3 10,07 CIEL3 66,83 HGTX3 26,39 KROT3 45,48 SULA11 14,75 WEGE3 31,21",0,5613075747045376,445644133966032896
3,"Desempenho das ações da TIM na semana passada: TIMP3 (Bovespa): +1,21%; TSU (NYSE): +3,11%; IBOV: +5,04%.",0,5613845083062272,450734572830199811
3,$TIMP3 - Tim Part S/a (timp-nm) - Material A Disposicao (formulario Anual 20-f) http://t.co/ByZiu4kQHY,0,5614075400683520,457104428223713280
3,"Lucro líquido da Vale cai 4,7% e soma R$ 5,91 bilhões no 1º trimestre de 2014: Resultado foi... http://t.co/66JnURh7AU #infomoney #vale5",0,5614415776841728,461502967699341312
3,"@eniosang @picapautrader Eu tb tô sempre se bom humor. Principalmente HJ com o ""mico"" #PETR4. Kkkk",0,5614851179151360,447101519113244673
3,RT @Fontes_: #petr4 #vale5 e #bbas3 ferrando os pessimistas. Esses só me dão alegria. Amém!!,0,5616067862855680,451400480250679296
3,"@Emilsonrwerner to, em $PETR4 a R$13…se cair muito disso fecha tudo",0,5617301994864640,456155350207434752
3,"Se o Relatório sumiu ou se encontra adulterado, estaremos claramente diante de uma ação criminosa e mafiosa, corroendo por dentro a #PETR4.",0,5617510971867136,448818884754538496
0,RT @otraderonline: BBDC4 acaba de acionar trade de venda no semanal! http://t.co/hCSQ3Alxym,0,5617942481862656,444155451283083264
3,EVEN3 - Corretora divulga carteira quantitativa para abril http://t.co/A2252YmOo3 via @infomoney,0,5618510088634368,453536632788885504
3,"Concórdia recomenda Vale, Ambev, Gerdau e mais 13 papéis para essa semana: As três carteiras... http://t.co/vaWwX03Urc #infomoney #vale5",0,5618950859653120,448122571897044995
3,13 empresas perdem mais de R$ 1 bilhão na Bolsa em fevereiro: Petrobras lidera lista com per... http://t.co/t3uG25y3gj #infomoney #vale5,0,5619994268270592,443467689080537088
0,"RT @DuctorMarcus: #PETR4 Quase R$ 600 milhões só em terraplanagem!!! E mais um bilhão em projetos e estudos...
http://t.co/xHxOXmZJzP",0,5620022453993472,468827981159600129
3,"Hoje tem leilão emergencial de energia, que depende largamente de ELET6. Boa oportunidade para fechar contratos estáveis e de margem maior.",0,5620087952244736,461484549030297600
3,"#PETR4 indo p picas ""@SakaSakamori:  Denúncia. Estrangulamento $$$ da Petrobras http://t.co/RMBjR9d80F Beira do colapso! #DilmaTemMedoDaCPI",0,5621427310952448,454456974034624512
3,"Rastreamento ações-Gráfico diário-16h. Analise se romper:CCRO3 17,42 CYRE3 13,90 ECOR3 13,79 GFSA3 3,85 HYPE3 16,98 IGTA3 22,11 SMLL 1260,62",0,5621486500970496,453609446594584577
3,petr4 ta chegando no objetivo http://t.co/D8tEb2CmtZ,0,5621521397579776,441626383303712768
3,"lembra da LTA da #PETR4 ? Hoje está passando pelos R$18,10 ... o.O",0,5622641176084480,466927362882686977
3,RT @imcharliedrew: As únicas lol http://t.co/uojwAOHAYW,0,5623647272173568,461190468504936448
3,"Venda coberta PETR4 (últ. fech.): PETRE13 (Tx. 1,00%, prot. 26,50%); PETRE14 (Tx. 1,23%, prot. 20,63%); PETRE44... http://t.co/s09TpzRCWS",0,5623890608914432,458620477104066560
3,"#VALE3 #VALE5 - Vale distribuirá aos seus acionistas R$ 0,899 por ação a partir de 30 de abril - http://t.co/311eZTif0o",0,5624113947213824,455822808833331202
3,"ESTC3 comprar por R$ 20,63 indicado em 25/02/2014 10:30 http://t.co/zJRs3Eeyz9",0,5624420500504576,441215926608736256
3,estc3_Venda na perda da mínima http://t.co/2GO4ZSp8HV,0,5624485998755840,441737897742327809
3,@Live_Trade assim que vc tiver um tempo comenta alll3. valew,0,5624726919577600,451718191560294400
3,"#PETR3 e #PETR4 Todo mundo mete o pau, mas os aluguéis continuam despencando.",0,5625232249323520,459338285064925184
3,"#VALE5 Vale  ""linha mágica"" nos R$ 26,00 #ibov",0,5626738574884864,469549772081475584
3,"#goll4 zerando por enquanto...10, 64 .rsrsr",0,5627341078265856,448445693519474688
3,#petr4 RT  Ex-presidente da Petrobras nomeou primo para estatal nos EUA na época da compra de Pasadena http://t.co/0vRJaMtKH3 #mercados_IM,0,5627358123917312,448828284781219840
3,preciso chamar os sopradores na usim5,0,5628009750986752,459695611340939264
3,$CCRO3 - Ccr Sa (ccro-nm) - Assinatura Do Contrato De Concessao Do Aeroporto De Confins http://t.co/GRgDTOBXof,0,5628437771321344,453504179232079872
3,"#PETR4 subindo...e os gringos na venda. Estranho não? Na compra só Bradesco, Brasil Plural, Convencão e BTG.",0,5628955985969152,446655962460749824
0,RT @bovespabrokers: Wikileaks: Casa Branca consultou Dilma antes de autorizar aquisição de refinaria por Petrobrás #PETR4 http://t.co/Bq8aK…,0,5629011283673088,453618579850944512
3,"Petr4 Papel puxou bem semana passada e hj dando uma pequena realizada. provavelmente poderemos ter novas altas até 14,60 ou 15.",0,5629327903293440,448118220416094208
3,Ação ex-dividendos hoje: KROT3. As cotações históricas foram ajustadas. Saiba mais! http://t.co/C7k4DuDID2,0,5629740220153856,446270093685948416
3,"INTRADAY PETR4: Suportes 14,97 e 15,32 e resistências 15,89 e 16,11
INTRADAY VALE5: Suportes 27,38 e 27,60 e resistências 28,10 e 28,38",0,5629780619689984,450627129328148480
3,vale petr4 hrt  Explode cotação!!!!!!!!!!!!!,0,5629835917393920,455717055686541313
3,"@Live_Trade viu usim5 min no 8,54",0,5630087038763008,453988737970884608
3,RT @jccaylen: Douche canoe http://t.co/L19Rot8lja,0,5630639613149184,444896255852810242
3,"Rastreamento ações-Gráfico diário-11h. Analise se romper:  HGTX3 27,38 NATU3 37,01",0,5630656658800640,448463096450129920
3,#PETR4 - longo (poe longo nisto) e curto prazo (mensagem: 955011)  http://t.co/cIh5ZtcFko,0,5631308285870080,461324087537586177
3,“@mel_cruz3: @joanarauhl tudo bem docinho” sim e ctg,0,5631829319090176,461115067782922240
3,"Lucro da Telefônica Brasil cai 18,4% no 1º tri: SãO PAULO, 8 Mai (Reuters) - O lucro da Telefônica Brasil (VIVT4)... http://t.co/uq3RNNgU3Q",0,5633335644651520,464375466359394305
3,A última indicação da #BRAP4 resultou em -3.74 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,5634621450485760,456826034386898944
3,"10 novidades do mercado que você precisa saber - http://t.co/fuIa94GgtV http://t.co/RY2nreAO1V via @exame_com
#OSXB3 #JBSS3 #VALE5",0,5634680640503808,469809560299925507
3,"Quase lá rsrsrrs RT @Live_Trade: #vale5 se chegar 26,26 me avisem",0,5634715537113088,446278306372255744
3,$EMBR3 - Embraer (embr-nm) - Esclarecimentos http://t.co/NYEDvjpV7O,0,5635835315617792,469456922283085824
3,Coin recomenda compra de #DTEX3 http://t.co/nrejaGxqzT,0,5636841411706880,459407710497538049
3,"Rastreamento ações-Gráfico diário-11h. Analise se romper: ENBR3 10,03 MDIA3 92,99 PSSA3 32,48 RAPT4 8,88",0,5637084748447744,455724611314130945
3,"RT @uol_noticias: Vendas do Pão de Açúcar sobem e empresa fatura R$ 14,9 bi no 1º tri:   O Grupo Pão de Açúcar (PCAR4) anunciou... http://t…",0,5637308086747136,454651438225170433
3,"@Zaga_Silos Já subiu... na semana retrasada chegou a R$13,xx e Imprensa diz graças à Petrobras a Bolsa subiu... #BBAS3 - #OIBR4 etc..down",0,5637614640037888,448652131277754369
3,"GOLL4 vender por R$ 11,05 indicado em 28/02/2014 14:30 http://t.co/zJRs3Eeyz9",0,5637680138289152,441216053905850368
3,A última indicação da #OIBR4 resultou em 0.66 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,5637921059110912,452134874062028800
3,Eu e a angela tivemos a correr,0,5638642210963456,453594079256145920
3,"A LIGHT S.A. fechou o dia de ontem ao preço de R$ 17,30 (+4,34%) com volume de R$ 32,06 mm.
$LIGT3",0,5638754685419520,444455031283011585
3,"e a PETR4? perdendo os R$ 13,00...SEGUE O ESTUPRO...",0,5639078687014912,443024398896099328
3,Ativo c/ vol Financeiro Superior à sua MM21-12h: CGAS5 MMXM3 MRFG3 OGXP3 TGMA3,0,5639464026112000,451379685373784064
3,$BRFS3 - Brf Sa (brfs) - Renuncia E Eleicao De Membros Do C.a. http://t.co/f41iizYOak,0,5640233362128896,441235701271912448
3,Ativo c/ vol Financeiro Superior à sua MM21-12h: IDIV OIBR3 OIBR4 SANB11,0,5640463679750144,461164615934935041
3,A última indicação da #ELPL4 resultou em -1.00 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,5640804055908352,455729467747758080
3,"Petr4 aos 13.41 com topo  em 15,10.  Sugeriu fundo em 12,90 mas falta confirmação.",0,5641239458217984,443792262666145792
0,"suzb5, não vi essa sombra na sexta. isso chama compras p proximos pregões....",0,5642456141922304,460061024641896448
3,$BBAS3 - Banco Do Brasil (bbas-nm) - Fato Relevante   Acordo Com Os Correios http://t.co/kW3xh2fjzU,0,5642824435367936,441546751867367424
3,$LIGT3 - Light S/a (ligt-nm) - Deliberacoes De Assembleias / Distribuicao De Dividendo http://t.co/IoOoCOiGT1,0,5643690273931264,459657331467649026
3,"GFSA3. Aparentemente o 114 vai jogar ela nos 3,00 reais ainda hoje. Está manipulando para sair. Quando é assim o montante é alto para venda.",0,5643899250933760,443427864109940736
3,"RT @bovespabrokers: #PETR4 rompeu a barreira dos R$13,00!! Agora eu me pergunto: e se vier a notícia do rebaixamento da dívida soberana no …",0,5644330760929280,443573367518822401
0,"GOLL4. Sugestão de venda agora a 14,12. ÓTIMA VENDA. Lucro fácil.",0,5644898367700992,461524479571943426
3,voa #goll4 vai menina...,0,5645339138719744,446329641616564224
3,"#VALE5 lembram daquele GAP que estou alertando desde AGOSTO, pois é ... foi fechado hoje. Agora fica menos perigoso posição na VALE5",0,5646382547337216,443741929025835008
3,"@daltonvieira professor, acha que ainda vale entrar em MPLU3, ESTC3 e BBSE3?",0,5646410733060096,465353857800097792
2,#EMBR3 - Lucro da Embraer salta mais de 300% no primeiro trimestre - http://t.co/MNWLrCsnUQ,1,5646476231311360,461550263636336640
3,A última indicação da #JBSS3 resultou em -4.29 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,5647332406198272,459357938201952257
0,"Vendas do Pão de Açúcar sobem e empresa fatura R$ 14,9 bi no 1º tri: O Grupo Pão de Açúcar (PCAR4) anunciou nesta... http://t.co/v79TbxmgFL",0,5647372805734400,454640062240530432
3,$ESTC3 - Estacio Part (estc-nm) - Alteracao Do Calendario De Eventos Corporativos http://t.co/U1QWmMSuRg,0,5647428103438336,459779134714294272
0,RT @afcamand: $PETR3 - Petrobras (petr) - Mudanca Na Diretoria Executiva Da Petrobras Distribuidora http://t.co/5vQapcLDzO,0,5647438303985664,448067233500381185
3,"A LIGHT S.A. fechou o dia de hoje ao preço de R$ 20,61 (+0,68%) com volume de R$ 10,06 mm.
$LIGT3",0,5647679224807424,469986274221121536
3,"A LIGHT S.A. fechou o dia de hoje ao preço de R$ 18,60 (+1,36%) com volume de R$ 17,94 mm.
$LIGT3",0,5648231799193600,456931691144437760
3,"$PETR4: Batemos recorde mensal de entrega de gás natural ao mercado com a média diária de 95,5 milhões de m³/dia http://t.co/xIRbXmNbVG",0,5648248844845056,454412289559777280
4,"Pessoal, 
Coloquei uma análise da PETR4 lá no fórum do site da ElliottBrasil.

Acesse o link:... http://t.co/LNDdLCuix6",0,5648260119134208,449200492929744896
3,Terceiro programa de recompra de ações da #CSN #CSNA3 anunciado em um total de recompra de 53.326.161 ações. Ativo sobe quase +5%.,0,5648900471914496,470972350767583232
3,$CYRE3 - Cyrela Realt (cyre-nm) - Demonstracoes Financeiras De 31/12/2013 (cons) http://t.co/7wgn2QWmIs,0,5649259772772352,446978675763073024
3,"@edmilsonpapo10 achei, olha: PETR4,  2008,  por volta de R$ 45,00",0,5649600148930560,446496889144229888
3,#OIBR4 pra médio / longo...mesmo com nova diluição é um ativo que vale!,0,5651252234944512,448811553446723584
3,@Andresmoraes @YouTube Segundo violino na estc3. Ser estopado num ativo com essa tendência de alta doi...,0,5652307723157504,459134249883697154
3,"Itau Unibanco PN (ITUB4), Gráfico Diário. http://t.co/UAejznW7Lx",0,5652486366953472,448574872981995521
3,#PETR3 #PETR4 - Conselho Fiscal da Petrobras faz alerta sobre dívida e rating de crédito - http://t.co/1Wvbdr6yQh,0,5653694460723200,445258830608609281
3,"@silviusmille compre petr4, fique posicionado. Não fique fora, senão vai assistir outros ganhar grana.",0,5654676934492160,456392587624984576
3,"rsss #OIBR4 pra quem pego a em R$ 1,99",0,5654900272791552,463674765648338946
3,"Rastreamento ações-Gráfico diário-14h. Analise se romper:  GFSA3 3,57 MPLU3 28,72  PCAR4 105,60",0,5655206826082304,460830546718117888
3,#LLXL3 - acima de 1(um) (mensagem: 952921)  http://t.co/11sdL24xTr,0,5655272324333568,449300260355985408
3,$BVMF3 - Bmfbovespa (bvmf-nm) - Cronograma De Divulgacao De Resultados http://t.co/iZYeQRSYPv,0,5655513245155328,455801774260363264
3,"Petrobrás Pn (PETR4), Gráfico Diário. Estudo técni... http://t.co/5HHwxBvF6W",0,5656346871463936,460887540463980545
0,Tádinho dos vendidos em #CSNA3 o papel tinha caido só 40% neste ano e agora estão devolvendo 12%.... favor tocar... http://t.co/i6SGnFDoM1,0,5656611683041280,444486248481435648
