tweet_id,text,TRU,DIS,JOY,SAD,ANT,SUR,ANG,FEA,NEUTRAL,conf_tru_dis,conf_joy_sad,conf_ant_sur,conf_ang_fea,num_annot
456147550555234304l,"Rastreamento ações-Gráfico diário-16h. Analise se romper:  ENBR3 10,12 ODPV3 9,32 STBP11 16,94",1,0,0,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
454675245505720320l,#PCAR4 - Receita do Pão de Açúcar fica perto de R$ 15 bilhões no trimestre - http://t.co/mOp8priwEm,0,0,0,0,0,0,0,0,1,1.000,1.000,1.000,1.000,3
461588891083218944l,"Rastreamento ações-Gráfico diário-16h. Analise se romper: BRFS3 50,33 CTIP3 28,42 CYRE3 13,57 ESTC3 23,59 GETI4 17,83 ODPV3 9,06 VIVT4 46,39",0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
443061574711123969l,RT @otraderonline: CMIg4 - acionado - parametros http://t.co/MPfzB6Vj0o,0,0,0,0,0,0,0,0,1,1.000,1.000,0.667,0.667,3
449933762680598528l,"Dólar caindo é Ibovespa e Petr4 subindo.. Daí aparece anencéfalos como ESader e falam q o país reage.Ñ estrume, reage pq a Dilma cai na pesq",0,1,0,0,0,0,1,0,0,1.000,1.000,1.000,1.000,3
454359459591380992l,$TIMP3 - Tim Part S/a (timp-nm) - Deliberacoes Da Assembleia http://t.co/0MkHI1c4BP,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
453602630175318016l,RT @joanarauhl: @imcharliedrew @1avelagay @mel_cruz3 @Angela_dias24 pode ser as 4?,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
441021651724292097l,"RT @NuvensIchimoku: #PETR4 - Análise #Ichimoku - pregão de sexta-feira, 28 de fevereiro. http://t.co/oAHK5pB3e0",0,0,0,0,0,0,0,0,1,1.000,1.000,1.000,1.000,3
461152862169726976l,"Rastreamento ações-Gráfico diário-11h. Analise se romper: CYRE3 13,41 GFSA3 3,67 HYPE3 16,68 PETR4 17,14 VIVT4 46,75",0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
456063870038470656l,quem tinha me perguntado cedo sobre #alll3?  saiu no Obj?,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
453584158045257728l,A última indicação da #ITUB4 resultou em 0.60 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,0,0,0,0,0,0,0,1,1.000,1.000,1.000,1.000,3
441560681247412225l,"na #PETR4 fiquemos de olho em como ela se comporta ao enfrentar os R$13,5x ... Agora a região é resistência ... =/",0,1,0,1,1,0,0,1,0,0.667,0.667,0.667,0.667,3
445956581981954048l,$CPLE6 - Copel anunciou resultados de 2013 http://t.co/s9oCSZ5hGE,0,0,0,0,0,0,0,0,1,1.000,1.000,1.000,1.000,3
449628275036684288l,"Rastreamento ações-Gráfico SEMANAL-16h Analise se romper:ABEV3 17,1929 GFSA3 3,4386 GOLL4 11,208 ITUB3 31,7692 ITUB4 33,8645",0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
452159279605493760l,"RT @asacchettn3: @ferrisss @dfittarelli vendinha de itub4 nos 35,10 começando a dar frutos, VAI QUE VAI!",1,0,1,0,0,1,0,0,0,1.000,1.000,0.667,1.000,3
459680505697669120l,Alll3 só de olho,0,0,0,0,0,0,0,0,1,1.000,1.000,1.000,1.000,3
468808060279218176l,"#BOVESPA #EMBR3 Embraer vende 28 cargueiros ao Brasil em negócio de R$ 7,2 bi. http://t.co/U1t7Xj8iOH",1,0,1,0,0,1,0,0,0,0.667,0.667,0.667,0.667,3
444428349222690816l,$SUZB5 - Aviso de Webcast: A Suzano Papel e Celulose S.A. anuncia a Webcast de sua Teleconferência sobre os http://t.co/QbsegbSTM7,0,0,0,0,0,0,0,0,1,0.667,1.000,0.667,0.667,3
443766012174172160l,Ativo c/ vol Financeiro Superior à sua MM21-12h: DASA3 ECOO11 SHOW3 SMTO3 SSBR3,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
443075685792632832l,Ativo c/ vol Financeiro Superior à sua MM21-14h: BBRK3 FLRY3 FNAM11 ITUB3 LPSB3 SBSP3 SSBR3 SUZB5 VALE5,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
443410433006133248l,#BRFS3 - Venda do setor de lácteos reforça aposta em internacionalização da BRF - http://t.co/N9joO8bHxy,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
469783422538235905l,#BBAS3 Banco da Brasil (mensagem: 956467)  http://t.co/75T8wtmEXw,0,0,0,0,0,0,0,0,1,1.000,1.000,1.000,1.000,3
453140831000866816l,"Boa semana a todos! De olho no setup de venda em MRVE3, muito bonita!",1,0,1,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
469891440202756096l,"Rastreamento ações-Gráfico diário-14h.Analise se romper: BRPR3 18,15 CIEL3 40,23 HYPE3 18,36 MPLU3 31,49 MRFG3 4,91 SULA11 17,25 TBLE3 34,32",0,0,0,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
450640734966673408l,"Desempenho das ações do Itaú Unibanco na semana passada:na Bovespa - ITUB4:5,99% e ITUB3: 6,58%, na NYSE – ITUB:9,35%,Índice Bovespa:5,04%.",0,0,0,0,0,0,0,0,1,0.667,1.000,1.000,1.000,3
460825419131150337l,"RT @GelatinaBabe: aiai mel cnhçt por dntr e pr fora ,)))))",0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
449276856936976384l,@Marielos_Cruz3 podes descargar torrents?,0,0,0,0,0,0,0,0,1,1.000,1.000,1.000,1.000,3
456121237237141504l,Ativo c/ vol Financeiro Superior à sua MM21-14h: BBPO11 BOVA11 CMIG3 DTEX3 ENBR3 PFRM3 SMLE3 TECN3 TGMA3 VALE5,0,0,0,0,0,0,0,0,1,1.000,1.000,1.000,1.000,3
444256516233633793l,"Vale Pn (Vale5), Gráfico Diário. http://t.co/MFk67eiFFx",0,0,0,0,0,0,0,0,1,1.000,1.000,1.000,1.000,3
441274491155787776l,$BRFS3 - Brf Sa (brfs-nm) - Renuncia E Eleicao De Membros Do C.a. (complemento) http://t.co/0uRQWZmhv5,0,0,0,0,0,0,0,0,1,1.000,1.000,1.000,1.000,3
461548302069424128l,$BRML3 - Br Malls Par (brml-nm) / Concepa (cncp) - Relatorios Do Agente Fiduciario http://t.co/a3cZlkKck2,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
441209778648653824l,$PETR3 - Petrobras (petr) -candidatos Indicados Pelo Acionista Controlador Para O Ca E Cf http://t.co/D7kOIsDzeZ,0,0,0,0,0,0,0,0,1,1.000,1.000,1.000,1.000,3
443084129790623744l,RT @SamiCrux: @deisyliliana6 #SAMI_CRUZ3,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
450692779975659520l,$ELET3 - Eletrobras (elet-n1) - Material De Apresentacao http://t.co/tIHWgYjO1j,0,0,0,0,0,0,0,0,1,1.000,1.000,1.000,1.000,3
451358524929355776l,"A LIGHT S.A. fechou o dia de ontem ao preço de R$ 18,50 (-1,33%) com volume de R$ 18,88 mm.
$LIGT3",0,0,0,0,0,0,0,0,1,1.000,1.000,1.000,1.000,3
446418790340116480l,"Análises atualizadas de BVMF3, ITUB4, PDGR3, PETR4, USIM5 e VALE5 no INVISTA EM AÇÕES http://t.co/LNFxOOww7g",0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
461589160152023042l,Ativo c/ vol Financeiro Superior à sua MM21-16h: ODPV3 OIBR3 OIBR4 PFRM3 SANB11 SHOW3 SLCE3 SSBR3 SULA11 TAEE11 TCSA3 TOTS3 VALE3 VALE5,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
443652491469922304l,seu perfil foi visto por 3 pessoas nas últimas 2 horas http://t.co/uivLxxo16M,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
447107450853138432l,"Hoje foi tríplice! Operações invictas na semana... PETR4, VALE5 e Futuros (dolar e indice) - 4 operações DT e 4... http://t.co/HdcbWZICul",1,0,1,0,0,1,0,0,0,1.000,1.000,1.000,1.000,3
448784722995720192l,No diário #PETR4 conseguiu vencer as duas LTB´s mas permanece abaixo da Média ROCK. Leia mais: http://t.co/Lyvy4iGds7,0,0,0,0,0,0,0,0,1,1.000,1.000,1.000,1.000,3
445681204080422914l,Gráfico diário da #VALE5 http://t.co/scJU0BTEHX,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
445602356219346944l,"#DASA3 desespero dos comprados vendendo abaixo de onde foi a OPA
R$ 14,80 / -2,12%",0,1,0,1,0,1,0,1,0,0.667,0.667,0.667,0.667,3
461550573804744706l,"INTRADAY PETR4: Suportes 16,18 e 16,43 e resistências 17,02 e 17,36
INTRADAY VALE5: Suportes 26,39 e 26,56 e resistências 26,99 e 27,25",0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
460885750582493184l,"Vale Pn (VALE5), Gráfico Diário. Estudo e linhas d... http://t.co/my4WBCDPRV",0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
447088099018178560l,Ativo c/ vol Financeiro Superior à sua MM21-16h: ALUP11 BBAS3 BRAP4 BRIN3 CGAS5 CIEL3 CRUZ3 CSMG3 CTIP3 ELET3 ELET6 ENEV3 ESTC3 EURFUT GETI4,0,0,0,0,0,0,0,0,1,0.667,1.000,0.667,1.000,3
453233938136592385l,"Rastreamento ações-Gráfico diário-15h. Analise se romper:JBSS3 8,07 LIGT3 19,19 NATU3 40,04 QUAL3 23,40 SULA11 15,18 TBLE3 35,03 UGPA3 56,83",0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
443935701881462785l,PCAR4_VENDA http://t.co/ricFtnOyXh,0,0,0,0,0,0,0,0,1,1.000,1.000,1.000,1.000,3
449523852344037376l,$CPFE3 - Cpfl Energia (cpfe-nm) - Demonstracoes Financeiras De 31/12/2013 (cons) http://t.co/L1mnWwsbdB,0,0,0,0,0,0,0,0,1,1.000,1.000,1.000,1.000,3
457735688990228481l,PPS é diff dos outros Socialistas? Pasadenagate: novos documentos complicam Dilma e apontam necessidade de CPI #PETR4 http://t.co/XvDEzBtB98,0,1,0,0,1,0,1,0,0,0.667,0.667,0.667,0.667,3
454302298978930688l,A última indicação da #ITUB4 resultou em 1.86 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,1,0,0,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
455679053480345600l,$TBLE3 - Tractebel (tble-nm) - Obras De Construcao Do Complexo Eolico Santa Monica http://t.co/BA3MoUuYIg,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
446296811092066304l,"Atualização do Estudo: IBOV, índice futuro, VALE5, PETR4: http://t.co/a6uhpWtnFo via @YouTube",0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
458317402959519744l,RT @Nelson_Andradee: Odeio que demorem a responder,0,1,0,1,0,0,1,0,0,0.667,0.667,0.667,0.667,3
450696863571013632l,@Live_Trade INFELIZMENTE não. lembro de rsid3.,0,0,0,1,0,0,0,0,0,0.667,0.667,0.667,0.667,3
443107790090145792l,"RT @4skateboarders: DC SHOES: Chris Cole for the Cole Lite 2, nunca decepciona ! http://t.co/p4YxzufnvQ http://t.co/xCQr6viDI4",1,0,1,0,0,0,0,0,0,0.750,0.750,0.750,0.750,4
441288309286141952l,"$PETR4 nesse instante aos 13,32. #tátudobem",1,0,1,0,0,0,0,0,0,0.667,0.667,0.667,0.667,3
446978669509378048l,$CYRE3 - Cyrela Realt (cyre-nm) - Demonstracoes Financeiras De 31/12/2013 (individual) http://t.co/G8G2NUZr6G,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
456754304276119552l,$RENT3 - Localiza (rent-nm)- Demonstracoes Financeiras De 31/12/2013 (individual) http://t.co/cIrNasLkuG,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
451734140409638913l,OIBR4 pagando 38% de aluguel!!! Quem quiser só me falar!!,1,0,1,0,1,0,0,0,0,1.000,1.000,0.667,0.667,3
469514433887088640l,"IBOV, PETR4 e VALE5,  21 maio 14 - Sal Trade: http://t.co/DmHkHhHGm9 via @YouTube",0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
466312002869395456l,@Live_Trade vc monitora RENT3? Tem objetivos?,0,0,0,0,0,0,0,0,1,1.000,1.000,0.667,1.000,3
