trust_vs_disgust,surprise_vs_antecip,tweet_id,joy_vs_sadness,key,created_date,annotator_id,anger_vs_fear
dontknow,dontknow,441608336748720128,dontknow,5647253955936256,2017-01-24T15:30:38,6503,dontknow
DIS,SUR,469133799839002625,neutral,5647518364860416,2017-01-26T23:15:00,7649,neutral
neutral,ANT,444284753970462720,neutral,5647775324700672,2016-06-17T05:12:43,2,neutral
DIS,SUR,462318215440642049,neutral,5647824112844800,2017-01-20T15:26:17,1805,ANG
TRU,ANT,441259169996615680,JOY,5647946318086144,2016-10-14T14:54:27,3,neutral
TRU,neutral,448954583717806080,JOY,5648287969312768,2017-01-20T13:56:08,5987,neutral
dontknow,dontknow,464090953360609280,dontknow,5648586603757568,2017-01-20T14:56:51,5586,dontknow
dontknow,dontknow,454017714236166144,dontknow,5648766992384000,2017-01-31T11:12:34,6503,dontknow
DIS,ANT,444958920105529345,SAD,5648787393478656,2017-01-26T15:16:21,5220,FEA
DIS,neutral,459753313006010369,SAD,5648860273704960,2017-01-25T17:29:34,1224,ANG
DIS,neutral,448117004852273153,neutral,5649140788756480,2017-01-20T13:13:13,6001,neutral
neutral,SUR,450339350711394304,neutral,5649330841059328,2017-01-20T13:15:58,3136,neutral
neutral,ANT,445620814374002688,neutral,5649426471190528,2016-09-23T01:24:29,2,neutral
TRU,SUR,461058522747527168,JOY,5649437007282176,2017-01-20T15:58:12,5892,neutral
DIS,neutral,444474400981938176,neutral,5649575184433152,2017-01-22T21:24:57,3760,neutral
TRU,neutral,448595371955343360,JOY,5649683632357376,2016-09-23T01:31:26,2,neutral
DIS,SUR,469515091541770241,neutral,5650019914874880,2017-01-20T15:08:55,365,neutral
DIS,ANT,443023459174862848,neutral,5650457733103616,2016-12-30T03:26:47,1466,neutral
dontknow,SUR,448813251636518912,neutral,5650481892294656,2017-01-23T18:13:27,2105,neutral
neutral,ANT,446021628066279424,neutral,5650499005054976,2016-06-17T05:08:11,2,neutral
dontknow,dontknow,464744617909690368,dontknow,5650602688249856,2017-01-31T11:13:07,6503,dontknow
DIS,SUR,443035885102067712,JOY,5650834348048384,2017-01-20T13:46:17,1382,neutral
DIS,ANT,456899504743395328,SAD,5650916489297920,2017-01-20T14:49:38,7649,FEA
TRU,ANT,450969372144967680,neutral,5651105199423488,2017-01-21T15:56:08,7649,FEA
dontknow,dontknow,448228483173715968,dontknow,5651170966110208,2017-01-24T19:32:50,6503,dontknow
neutral,neutral,442013763487948800,neutral,5651692334874624,2016-06-17T05:11:50,2,neutral
neutral,neutral,454273975871631360,neutral,5651740854583296,2017-01-24T16:01:10,3390,neutral
dontknow,dontknow,464115051931402240,dontknow,5651873461698560,2017-01-22T04:09:42,638,dontknow
DIS,ANT,441244662418796544,neutral,5652017947082752,2016-10-14T14:54:12,3,neutral
neutral,neutral,446002834480574464,neutral,5652053850324992,2017-01-26T23:53:10,7649,neutral
TRU,ANT,461505776595783680,neutral,5652108342722560,2016-11-11T11:41:38,2,neutral
neutral,neutral,461613393976111106,neutral,5652217059082240,2017-01-20T12:47:06,9622,neutral
TRU,neutral,448184754039689216,SAD,5652222159355904,2017-01-23T20:21:48,3181,neutral
neutral,neutral,449169844643319808,neutral,5652403219070976,2017-02-01T13:32:28,7766,neutral
neutral,neutral,471627342092468224,neutral,5652461402456064,2017-01-22T18:32:06,6503,neutral
TRU,dontknow,461537732096176128,SAD,5652686015823872,2017-01-23T11:02:14,8857,dontknow
DIS,SUR,449255328128192512,SAD,5652838621380608,2017-02-01T00:31:57,7649,ANG
dontknow,dontknow,447493169601855488,dontknow,5652923312766976,2017-01-24T12:31:40,6503,dontknow
TRU,ANT,465862734593425408,JOY,5652960625295360,2017-01-22T18:51:52,9118,dontknow
dontknow,dontknow,457322989500248064,dontknow,5652984650268672,2017-01-23T18:58:11,2369,dontknow
neutral,neutral,445678791776821248,neutral,5653120881262592,2017-01-30T16:02:07,2432,neutral
neutral,neutral,472000340133699584,neutral,5653369989365760,2017-01-22T01:37:20,6342,neutral
neutral,neutral,447191851205132288,neutral,5653514407641088,2017-01-20T13:30:23,1747,neutral
DIS,ANT,450602818831806464,SAD,5653702044024832,2017-01-20T13:29:12,8844,FEA
DIS,ANT,446287577612832768,SAD,5653810022187008,2017-01-20T13:20:06,1887,ANG
DIS,SUR,453189415721271296,neutral,5653835053793280,2017-01-24T00:16:01,4071,neutral
dontknow,dontknow,451049389352816641,dontknow,5653853441622016,2017-01-20T12:43:00,6208,dontknow
neutral,ANT,447028077689065473,neutral,5653961419784192,2016-09-22T22:26:20,2,neutral
neutral,neutral,469851345483472896,neutral,5654417961385984,2017-01-23T22:08:48,9966,neutral
DIS,neutral,448941965317382144,SAD,5654710019162112,2017-01-21T13:19:48,3506,neutral
neutral,neutral,449255328128192512,SAD,5655146226778112,2017-02-01T10:56:29,6503,ANG
neutral,ANT,459035339739262976,neutral,5655314535809024,2017-01-23T11:10:47,8857,neutral
neutral,neutral,448485157025353728,JOY,5655353727385600,2017-01-17T23:11:27,6484,neutral
TRU,neutral,452023370570563586,JOY,5655436002852864,2017-02-01T00:24:05,7649,neutral
TRU,neutral,450997895089909760,neutral,5655451974762496,2017-01-20T14:55:11,6459,neutral
neutral,neutral,472454814535008256,neutral,5655637732098048,2017-01-22T02:03:44,8927,neutral
neutral,neutral,446475461124567043,neutral,5655756649005056,2017-01-26T00:02:23,7716,ANG
TRU,dontknow,446666914207907840,JOY,5656103534723072,2017-01-23T20:17:19,3181,dontknow
DIS,neutral,450964832922398720,neutral,5656138901094400,2017-01-23T12:18:10,7731,FEA
TRU,ANT,455530921698267137,JOY,5656271508209664,2017-01-20T15:48:48,3429,neutral
DIS,ANT,446339121917599744,SAD,5656396062261248,2017-01-20T12:43:42,8244,neutral
neutral,neutral,441032165967814656,neutral,5656412235497472,2016-10-21T00:16:21,2,neutral
neutral,ANT,443401965612322816,neutral,5656436931559424,2017-01-01T19:11:37,8309,FEA
dontknow,dontknow,451532188329050112,dontknow,5656620205867008,2017-01-22T03:41:08,3593,dontknow
neutral,SUR,471704538161111041,neutral,5656859448967168,2017-01-20T16:25:40,6780,neutral
neutral,neutral,456521046644891649,neutral,5657037354565632,2017-01-20T16:20:29,8135,neutral
neutral,neutral,470026360271171584,JOY,5657053460692992,2017-01-20T16:49:16,7409,neutral
TRU,ANT,443833598899007489,JOY,5657084062334976,2017-01-22T00:31:56,918,neutral
neutral,neutral,441261378905841665,neutral,5657319949991936,2016-06-17T05:11:53,2,neutral
DIS,SUR,460873737269952512,SAD,5657321359278080,2017-01-23T10:01:28,6606,ANG
TRU,ANT,459427266410602496,JOY,5657646703050752,2017-01-30T17:31:31,6426,FEA
neutral,ANT,447067226731208704,neutral,5657768035876864,2017-01-20T14:14:28,9810,neutral
TRU,neutral,449256807417257985,JOY,5658024660172800,2017-01-25T17:43:24,1224,neutral
neutral,neutral,451776228140544000,neutral,5658233100304384,2017-01-22T12:54:01,2937,neutral
DIS,neutral,444865356063334401,SAD,5658371277455360,2017-01-23T20:27:47,1033,neutral
dontknow,dontknow,448947146172407808,dontknow,5658443687919616,2017-01-24T00:42:54,6503,dontknow
dontknow,dontknow,447916767294140417,dontknow,5658509991477248,2017-01-20T12:44:33,6208,dontknow
TRU,ANT,455724611314130945,neutral,5658787285303296,2017-01-20T17:05:01,3063,neutral
DIS,ANT,461696075838271488,neutral,5658944856915968,2017-01-26T20:22:45,7649,neutral
neutral,neutral,452135225947340800,neutral,5659108065673216,2017-01-20T13:40:56,8935,neutral
TRU,neutral,442007999989944320,JOY,5659214097678336,2017-01-20T13:45:02,8935,neutral
neutral,ANT,459317224105598976,neutral,5659254966976512,2016-11-11T11:40:24,2,neutral
dontknow,ANT,456080818830864384,dontknow,5659277985316864,2017-01-24T19:35:40,8549,dontknow
neutral,neutral,467381083995385856,neutral,5659279864365056,2017-01-23T19:01:13,2369,neutral
neutral,SUR,452047474677780480,neutral,5659630441070592,2017-01-21T15:39:38,8976,neutral
neutral,neutral,444566168053886976,neutral,5660033899560960,2017-01-20T15:06:24,6098,neutral
DIS,SUR,463383564978253824,SAD,5660570300710912,2017-01-20T17:02:32,2076,FEA
neutral,neutral,453957719943553024,neutral,5660642711175168,2017-01-20T16:06:12,3405,neutral
neutral,neutral,441252664345501696,neutral,5660685929283584,2016-10-14T14:54:18,3,neutral
neutral,neutral,446743884065157122,dontknow,5660956042461184,2016-06-17T05:17:18,2,neutral
dontknow,dontknow,452077221977808896,dontknow,5661018252378112,2017-01-24T16:30:37,6503,dontknow
TRU,neutral,451811086929387520,neutral,5661116768190464,2017-01-30T01:53:01,7649,neutral
dontknow,dontknow,456583762600394752,dontknow,5661451507204096,2017-01-24T01:36:27,4816,dontknow
DIS,ANT,456146151402524674,neutral,5661477008572416,2017-01-22T02:46:26,2702,FEA
neutral,neutral,441989377636708352,neutral,5661478887620608,2017-01-20T14:26:55,6559,neutral
DIS,SUR,451103473405538304,neutral,5661482108846080,2017-01-24T14:16:31,6916,neutral
neutral,neutral,444091178406125568,neutral,5662100315701248,2017-01-20T13:31:08,3326,neutral
neutral,neutral,446338005943324672,neutral,5662164673101824,2016-06-17T05:14:52,2,neutral
TRU,neutral,453581504170717184,neutral,5662166082387968,2017-01-23T14:20:33,6549,neutral
TRU,neutral,443028274214875136,neutral,5662310500663296,2017-01-21T16:18:42,3136,neutral
TRU,SUR,452106559112642560,JOY,5662377877962752,2017-01-30T23:29:19,7014,neutral
neutral,ANT,462313197895438336,neutral,5662498137047040,2017-01-21T15:50:47,7649,FEA
neutral,neutral,449543815712759809,neutral,5662818917416960,2017-01-20T13:52:49,5913,neutral
neutral,neutral,446039968562298880,neutral,5662959040724992,2016-11-16T09:40:45,3,neutral
dontknow,dontknow,453904604917293056,dontknow,5663477389590528,2017-01-25T10:22:46,6503,dontknow
neutral,neutral,448304432351289344,neutral,5663504702898176,2016-06-17T05:08:31,2,ANG
dontknow,dontknow,456544425812819968,dontknow,5664105528557568,2017-01-20T16:12:08,2735,ANG
neutral,neutral,447088022409211904,neutral,5664110628831232,2017-01-24T15:57:01,8432,neutral
DIS,ANT,453151378261557248,SAD,5664248067784704,2017-01-22T05:35:27,2406,FEA
neutral,ANT,453185010120798208,dontknow,5664431946072064,2017-01-24T00:43:20,6503,FEA
neutral,neutral,468734838485561344,neutral,5664433825120256,2017-01-23T13:01:03,6858,neutral
DIS,neutral,456157420415246336,JOY,5664487310884864,2017-01-20T15:49:04,4122,ANG
DIS,neutral,452077221977808896,SAD,5664589651902464,2017-01-30T00:59:49,7649,ANG
TRU,SUR,461507335035555840,SAD,5664795810332672,2017-01-30T17:35:19,6426,FEA
dontknow,dontknow,443479045179600896,dontknow,5664844262932480,2017-01-24T19:28:39,5302,dontknow
DIS,SUR,446266855536492544,neutral,5664934994116608,2017-01-21T16:07:04,7649,FEA
TRU,SUR,444459194373402625,JOY,5665070822457344,2016-12-28T01:34:02,9539,neutral
TRU,dontknow,445348987693199361,JOY,5665072701505536,2017-01-23T11:08:54,8857,dontknow
DIS,SUR,454606199837970432,SAD,5665400326979584,2017-01-31T18:05:46,7649,ANG
dontknow,dontknow,448483068324876288,dontknow,5665416298889216,2017-01-20T14:25:52,1625,dontknow
neutral,neutral,445895082685001728,neutral,5665488776462336,2017-01-20T13:12:27,8935,neutral
DIS,ANT,443552169904832512,neutral,5665796671930368,2017-01-22T20:19:24,2454,ANG
neutral,ANT,449179780374491137,JOY,5665863646576640,2017-02-03T20:58:52,8064,dontknow
DIS,dontknow,456599139334119424,SAD,5665904650092544,2017-01-22T16:04:38,1047,neutral
neutral,neutral,460874159070130176,neutral,5666008064851968,2017-04-10T22:04:42,2,neutral
TRU,ANT,441257030935121920,JOY,5666117452300288,2017-01-21T13:20:54,3506,neutral
DIS,ANT,446981780269465600,SAD,5666178789801984,2017-01-20T14:12:56,9410,ANG
neutral,neutral,441566550881878016,neutral,5666201472598016,2017-01-20T13:18:28,2468,neutral
DIS,neutral,459015207923507200,neutral,5666804647067648,2017-01-23T22:07:59,9966,ANG
neutral,SUR,443847177325264896,JOY,5667029193326592,2017-01-20T14:58:24,1648,neutral
neutral,ANT,459708255737225216,dontknow,5667146365403136,2017-01-26T15:22:29,5220,FEA
neutral,SUR,454583980512526336,neutral,5667167370477568,2017-01-22T11:29:10,3944,neutral
neutral,neutral,449276856936976384,neutral,5667404868747264,2017-02-01T15:34:22,8653,neutral
TRU,neutral,453525676910706688,neutral,5667447013113856,2017-01-29T01:03:26,4131,neutral
DIS,ANT,441255389611687936,neutral,5667548548825088,2016-10-14T14:54:23,3,neutral
dontknow,dontknow,441386302311649280,dontknow,5667612100919296,2017-01-20T14:25:18,1625,dontknow
DIS,SUR,444568693482487811,SAD,5667713837957120,2017-01-30T21:24:20,3086,FEA
dontknow,dontknow,453525676910706688,dontknow,5667854565244928,2017-01-24T16:23:45,6503,dontknow
DIS,neutral,466288284386476032,SAD,5668074078339072,2017-01-23T11:09:11,8857,ANG
neutral,neutral,444505224724881408,neutral,5668197357322240,2016-06-17T05:17:47,2,neutral
neutral,ANT,456859339878588417,neutral,5668295537590272,2017-01-29T15:40:56,7649,FEA
DIS,SUR,441673990776823808,SAD,5668508675342336,2017-01-20T13:45:03,6745,FEA
DIS,neutral,452477477966061572,SAD,5668590279720960,2017-01-31T17:06:59,8403,ANG
TRU,ANT,453552256172847104,neutral,5668655375319040,2017-01-31T15:45:09,3860,neutral
neutral,neutral,451751239538450432,neutral,5668697385467904,2017-01-20T16:15:29,2735,neutral
dontknow,dontknow,441969387289845761,dontknow,5668763152154624,2017-01-24T12:17:29,6503,dontknow
DIS,neutral,456999572301422593,SAD,5668907570429952,2017-01-22T18:53:46,9118,ANG
neutral,neutral,445656208997744640,neutral,5669294453030912,2016-09-05T02:33:51,2,neutral
neutral,neutral,471038745169637376,neutral,5669297674256384,2017-01-24T13:28:59,2105,neutral
TRU,neutral,449548520480342016,neutral,5669424577118208,2017-01-30T01:23:47,7649,neutral
neutral,neutral,448817200397172736,neutral,5669814345400320,2017-01-23T13:04:38,970,neutral
DIS,neutral,463384801031241728,neutral,5669949771087872,2017-01-31T00:35:08,5367,neutral
neutral,ANT,443354563274629120,SAD,5670231494098944,2017-01-22T13:02:22,2937,neutral
DIS,neutral,446774944983429120,SAD,5670576836313088,2017-01-23T09:59:30,6606,ANG
DIS,neutral,469214689206206464,SAD,5670850506260480,2017-01-27T13:35:58,8877,ANG
neutral,SUR,446266855536492544,neutral,5670962175410176,2017-01-21T16:26:02,6406,FEA
neutral,neutral,451197253495963649,neutral,5671427239837696,2017-01-23T12:31:59,9463,neutral
DIS,SUR,452448878013743105,SAD,5671565416988672,2017-01-24T14:10:57,6503,FEA
dontknow,dontknow,453583231980679168,dontknow,5671637827452928,2017-01-24T16:41:07,6503,dontknow
neutral,neutral,448497855423344640,neutral,5671655342866432,2016-06-17T05:14:24,2,neutral
neutral,ANT,443022819564486656,neutral,5671928543051776,2016-12-28T15:54:02,1937,FEA
TRU,neutral,458591828041011200,JOY,5671981424836608,2017-01-22T18:28:38,6503,neutral
TRU,ANT,442042173597687808,JOY,5672180067074048,2017-01-20T12:45:23,1426,neutral
DIS,ANT,447010493866442752,SAD,5672302205206528,2017-01-20T16:13:11,2735,neutral
TRU,ANT,456410278024839169,neutral,5672408237211648,2017-01-20T16:49:24,7649,neutral
TRU,neutral,464071516313772032,JOY,5672474003898368,2017-01-24T14:13:05,6503,neutral
neutral,neutral,450696863571013632,SAD,5672616610234368,2016-10-18T09:24:09,3,neutral
dontknow,dontknow,452067974279462912,dontknow,5672698550157312,2017-01-25T17:49:26,6503,dontknow
DIS,SUR,453164729242894336,SAD,5672824580603904,2017-01-23T00:34:40,638,neutral
TRU,SUR,450725320769806336,JOY,5672962019557376,2017-01-20T12:49:39,9379,neutral
neutral,neutral,448574872981995521,neutral,5673044160806912,2017-01-20T14:19:16,7160,neutral
TRU,neutral,452082866282070016,JOY,5673229918142464,2017-01-21T18:52:52,7649,neutral
TRU,dontknow,453743655421878273,JOY,5673621297037312,2017-01-25T11:08:49,2587,dontknow
dontknow,dontknow,444443109594636288,dontknow,5673695720767488,2017-01-23T11:08:48,7523,dontknow
DIS,neutral,454332334423408641,neutral,5673863694254080,2017-01-20T15:01:15,9603,ANG
TRU,neutral,461121982013390848,neutral,5673868794527744,2017-01-24T12:07:15,6111,neutral
neutral,neutral,449203660829245440,SAD,5673970800001024,2016-09-23T01:50:27,2,neutral
neutral,neutral,445527777216061440,neutral,5674346408312832,2016-09-22T22:32:24,2,neutral
TRU,ANT,467378580331462656,neutral,5674451635011584,2017-01-20T15:12:34,7649,FEA
DIS,neutral,459688639933714432,neutral,5674629540610048,2017-01-20T15:18:27,5257,neutral
neutral,neutral,456147959843803136,neutral,5674645646737408,2017-01-20T15:35:50,8720,neutral
TRU,ANT,471702597414690816,JOY,5674676248379392,2017-01-21T15:29:56,7649,neutral
dontknow,dontknow,456873235465125888,dontknow,5674700743114752,2017-01-24T01:05:38,6503,dontknow
TRU,ANT,449202323651559424,JOY,5674759731806208,2016-12-28T01:31:19,3482,neutral
TRU,ANT,459754216060616704,neutral,5675038233591808,2017-01-29T16:59:24,7649,neutral
TRU,neutral,445902119414267904,neutral,5675248552771584,2017-01-26T23:17:55,7649,neutral
TRU,ANT,451061383229374464,dontknow,5675360221921280,2017-01-20T13:33:18,5843,dontknow
neutral,neutral,448097257447903232,neutral,5675456657358848,2017-01-20T12:38:43,4616,neutral
neutral,neutral,441377820380393472,neutral,5675513498566656,2017-02-04T14:06:00,5367,neutral
DIS,ANT,466930863381708800,neutral,5675963463499776,2017-01-23T12:56:38,6858,neutral
DIS,ANT,461217162594902017,SAD,5676035873964032,2017-01-23T17:25:51,7731,FEA
DIS,SUR,463379953380507649,neutral,5676222168170496,2017-01-29T17:55:13,7649,neutral
TRU,SUR,451865031995822080,JOY,5676379471347712,2017-01-20T15:57:30,7858,neutral
neutral,neutral,444540867194679296,neutral,5676870171361280,2017-01-24T14:10:26,6503,neutral
dontknow,dontknow,457272601665347584,dontknow,5676872050409472,2017-01-23T02:28:40,7900,dontknow
neutral,neutral,447451877727567872,neutral,5676896746471424,2017-02-04T14:05:04,5367,neutral
neutral,neutral,460788178345926657,neutral,5677222627115008,2017-01-20T16:10:51,2735,neutral
neutral,neutral,456406443244023809,neutral,5677304768364544,2017-01-21T18:39:12,6503,neutral
DIS,dontknow,444105820939497472,JOY,5677493478490112,2017-01-22T18:40:26,6503,neutral
DIS,ANT,468734669341851648,SAD,5677626085605376,2017-01-20T14:32:35,4546,neutral
neutral,neutral,446333972562591745,neutral,5677627964653568,2017-01-20T14:18:11,9810,neutral
DIS,ANT,451449436393467904,SAD,5678162486755328,2017-01-20T15:48:09,2735,FEA
neutral,neutral,444528933649018880,neutral,5678234897219584,2017-01-20T15:01:05,1648,neutral
TRU,SUR,451685101416763392,JOY,5678261740765184,2017-01-23T19:27:00,1517,neutral
dontknow,dontknow,444462050371461120,dontknow,5678610438422528,2017-01-24T12:20:24,6503,dontknow
TRU,ANT,454691501646557184,JOY,5678849681522688,2017-01-23T13:55:15,7697,neutral
TRU,ANT,449387194793619457,neutral,5679045035425792,2016-12-28T14:41:54,4455,ANG
neutral,ANT,449657001979961345,neutral,5679071073665024,2017-01-20T13:54:33,9603,neutral
neutral,ANT,448463290541150209,neutral,5679238644498432,2016-06-17T05:10:11,2,neutral
dontknow,dontknow,460625511774167040,dontknow,5679372929335296,2017-01-24T14:21:47,6503,dontknow
neutral,SUR,469210740575203329,neutral,5679830209134592,2017-01-21T15:18:21,7842,neutral
DIS,neutral,456157178563280896,neutral,5679902686707712,2017-01-20T16:30:02,5313,neutral
neutral,neutral,455901715850874880,neutral,5679938657058816,2017-01-31T11:11:16,6503,neutral
neutral,ANT,452077337124028417,neutral,5679992679694336,2016-11-16T00:00:13,2,neutral
dontknow,dontknow,472413160465768448,dontknow,5680090323091456,2017-01-20T15:57:45,7286,dontknow
DIS,SUR,454348222849613824,SAD,5680223332859904,2017-01-24T17:10:54,7649,neutral
TRU,ANT,448543126202757120,neutral,5680608671956992,2017-01-26T17:16:13,5814,neutral
TRU,SUR,453640939869720576,neutral,5680736447234048,2017-01-28T00:10:21,9276,ANG
neutral,neutral,459618577256304640,neutral,5680777517858816,2017-01-24T00:52:18,6503,neutral
TRU,ANT,459716115124731904,neutral,5680806240452608,2017-01-24T16:47:19,7649,neutral
neutral,neutral,461045985167572992,neutral,5681098298228736,2017-01-22T12:43:35,2937,neutral
neutral,neutral,441589989944860673,neutral,5681506387230720,2016-06-17T05:16:46,2,neutral
TRU,neutral,462315465889837057,neutral,5681526721216512,2017-01-31T00:39:16,5367,neutral
dontknow,dontknow,453599565032468480,dontknow,5681620673626112,2017-01-24T01:40:27,4816,dontknow
TRU,ANT,451409815022366720,neutral,5681697714601984,2017-01-20T15:10:36,7649,neutral
neutral,SUR,461491882456276992,neutral,5682024132116480,2017-01-23T16:20:58,7471,FEA
neutral,ANT,456392587624984576,JOY,5682079496929280,2017-01-20T14:31:14,8439,neutral
TRU,ANT,445982162874302464,JOY,5682114863300608,2017-01-20T13:29:51,8935,neutral
neutral,neutral,445591854185451520,JOY,5682278608928768,2017-02-04T14:03:24,5367,neutral
dontknow,dontknow,452160572348702720,dontknow,5682491813789696,2017-01-22T19:29:08,6371,dontknow
DIS,ANT,442013712116109312,neutral,5682659787276288,2017-01-20T13:46:28,8892,FEA
neutral,neutral,443526088208420864,neutral,5682663008501760,2016-12-28T03:18:50,9839,neutral
DIS,SUR,448828284781219840,SAD,5683247728033792,2017-01-20T13:29:40,8844,ANG
TRU,ANT,441623888578240512,dontknow,5683350203269120,2017-01-01T19:06:35,8309,neutral
TRU,SUR,453196017526390784,neutral,5683388857974784,2017-01-23T13:52:34,7697,neutral
DIS,ANT,443061812662386688,neutral,5683425633632256,2017-01-20T13:36:04,1747,FEA
dontknow,dontknow,444428349222690816,neutral,5683441739759616,2017-01-20T13:55:59,9280,dontknow
neutral,neutral,445564878510915584,neutral,5683472341401600,2017-01-20T14:40:58,2330,neutral
dontknow,dontknow,470905734449074176,dontknow,5683770975846400,2017-01-20T16:06:02,3944,dontknow
TRU,dontknow,461170470998802432,JOY,5683828555251712,2017-01-31T17:00:25,8403,neutral
TRU,SUR,453504179232079872,JOY,5684034982117376,2017-01-29T12:07:18,4817,neutral
dontknow,dontknow,443019897816109057,dontknow,5684210807341056,2017-01-20T13:08:03,6208,dontknow
DIS,neutral,449494382010703872,neutral,5684386699673600,2016-06-17T05:11:33,2,ANG
TRU,SUR,471708570082639873,JOY,5684621379371008,2017-01-21T11:59:04,3745,neutral
DIS,ANT,446652969019523072,SAD,5685175564369920,2017-01-20T13:45:18,8624,ANG
TRU,neutral,451890459213037568,neutral,5685204286963712,2017-01-20T16:06:26,2735,ANG
neutral,neutral,441717444034691073,neutral,5685248645922816,2016-09-23T01:17:12,2,neutral
neutral,ANT,441652670643052544,neutral,5685264416505856,2017-01-30T17:05:23,8653,neutral
TRU,neutral,467369011479859200,neutral,5685333135982592,2017-01-25T23:06:22,9137,neutral
dontknow,dontknow,469983384761270273,dontknow,5685666264383488,2017-01-24T00:59:42,6503,dontknow
TRU,ANT,455998226387460096,neutral,5685668143431680,2017-01-22T15:06:05,4160,neutral
neutral,ANT,447110686561161216,neutral,5686018720137216,2017-01-20T14:24:19,3497,ANG
dontknow,dontknow,460965233289220096,dontknow,5686100861386752,2017-01-20T15:31:59,7545,dontknow
TRU,ANT,443790938566295552,JOY,5686243669049344,2017-01-31T00:20:55,9215,neutral
neutral,neutral,444523070557290498,neutral,5686425399853056,2016-12-28T03:23:05,9839,neutral
DIS,neutral,472002710271950848,SAD,5686427278901248,2017-01-23T15:41:53,2369,ANG
neutral,ANT,441216450670243841,neutral,5686442109960192,2016-10-20T23:32:02,2,neutral
dontknow,ANT,447096841172426753,dontknow,5686499756474368,2017-01-23T11:06:08,7523,dontknow
DIS,neutral,456141688386641920,neutral,5686703364767744,2017-02-01T19:21:22,6962,ANG
dontknow,dontknow,448499163484147713,dontknow,5686776244994048,2017-01-25T10:28:19,6503,dontknow
neutral,neutral,470280299935723520,neutral,5687030990241792,2017-01-20T13:32:19,2249,neutral
DIS,ANT,445620814374002688,neutral,5687841128448000,2016-12-28T01:00:49,245,ANG
TRU,SUR,452061578675113984,JOY,5687870387912704,2017-01-23T19:22:51,1656,neutral
neutral,neutral,461584996340613121,neutral,5687959776919552,2017-02-01T13:32:06,7766,neutral
neutral,neutral,448068761447575552,neutral,5688097551417344,2016-06-17T05:10:07,2,neutral
neutral,neutral,458982968405811200,neutral,5688169022357504,2017-01-24T01:01:31,6503,FEA
neutral,ANT,441252664345501696,neutral,5688471146463232,2016-10-21T00:23:58,2,neutral
neutral,neutral,442007959133229056,neutral,5688569595166720,2016-06-17T05:11:47,2,neutral
TRU,SUR,458607888601460736,neutral,5688626302156800,2017-01-20T14:49:17,4546,neutral
neutral,dontknow,470218605234520064,neutral,5688698779729920,2017-01-20T14:17:39,9280,dontknow
neutral,neutral,443438866146807809,SAD,5688886416113664,2017-01-20T14:08:52,3497,neutral
TRU,SUR,446302735789752320,SAD,5688952451235840,2017-01-20T12:43:54,707,FEA
DIS,SUR,446655968592805888,SAD,5688994394275840,2017-01-20T13:55:35,5987,FEA
TRU,SUR,459326429826932736,JOY,5689894391250944,2017-01-21T23:58:48,2032,neutral
neutral,neutral,458688442155937792,neutral,5690202555154432,2017-02-01T19:12:17,6962,neutral
neutral,ANT,444095481648803840,neutral,5690291675725824,2016-09-22T22:33:54,2,neutral
neutral,neutral,448837995089903616,neutral,5690493807624192,2017-01-20T13:30:02,1747,neutral
TRU,ANT,451832968454365184,JOY,5690498907897856,2017-01-23T22:07:16,9966,neutral
DIS,neutral,441999158753652736,JOY,5690636346851328,2017-01-20T16:28:39,6780,neutral
TRU,SUR,459655850961809408,neutral,5690666411622400,2017-01-27T04:05:18,2923,FEA
dontknow,dontknow,450064468156772352,dontknow,5690687618023424,2017-01-24T15:27:04,6503,dontknow
neutral,neutral,448153406952468480,neutral,5690820225138688,2017-01-22T19:29:22,6371,neutral
neutral,neutral,453626591411990529,neutral,5690822104186880,2017-01-22T11:32:47,3944,ANG
neutral,neutral,446421868137181184,neutral,5690903171694592,2016-11-11T02:05:47,2,neutral
neutral,dontknow,446284610629287936,dontknow,5690977930969088,2017-01-29T01:03:48,4131,dontknow
dontknow,dontknow,458984919897604096,dontknow,5691117383188480,2017-01-20T12:47:19,8244,dontknow
TRU,ANT,452424503684243457,JOY,5691287906811904,2017-01-24T01:29:03,6093,neutral
dontknow,dontknow,465875997703696384,dontknow,5691323273183232,2017-01-23T23:52:31,6503,dontknow
neutral,neutral,464029868133711872,neutral,5691455880298496,2017-01-21T11:05:40,6947,neutral
neutral,neutral,449142959225585664,neutral,5691604929085440,2016-06-17T05:14:47,2,neutral
TRU,neutral,459430937936560128,JOY,5691636268924928,2017-01-25T19:34:18,2994,neutral
TRU,SUR,453267806331891712,JOY,5692043821056000,2017-01-21T16:36:12,9509,neutral
dontknow,dontknow,459384661433909249,neutral,5692184950996992,2017-01-24T12:33:50,6503,neutral
neutral,SUR,443251475083718656,neutral,5692221726654464,2017-01-21T17:29:02,3506,neutral
neutral,neutral,452159443690864640,neutral,5692237832781824,2017-01-21T17:47:56,6406,neutral
DIS,SUR,451708606866812928,JOY,5692292929159168,2017-01-24T11:25:18,567,neutral
TRU,neutral,443792456409427968,neutral,5692351917850624,2016-12-28T03:17:11,9839,neutral
neutral,neutral,453900239406383104,neutral,5692505731366912,2017-01-23T16:35:46,7471,neutral
neutral,dontknow,449646149990096896,neutral,5692567068868608,2017-01-22T19:25:46,1794,neutral
